26,21.26,20.56,20.34,19.53,19.34,19.21,19.15,19.09,19.03,18.57,18.51,18.45,18.39,18.33,20.56,21.41,22.56,23.5,26.05,,
27,21.11,20.41,20.2,19.4,19.21,19.09,19.03,18.57,18.51,18.45,18.39,18.33,18.28,18.22,20.49,21.33,22.47,23.41,25.54,,
28,20.56,20.27,20.07,19.21,19.09,18.57,18.51,18.45,18.39,18.33,18.28,18.22,18.16,18.11,20.41,21.18,22.38,23.32,25.43,,
29,20.41,20.13,19.53,19.09,18.57,18.45,18.39,18.33,18.28,18.22,18.16,18.11,18.05,18,20.34,21.11,22.3,23.23,25.32,,
30,20.27,20,19.4,18.57,18.45,18.33,18.28,18.22,18.16,18.11,18.05,18,17.55,17.49,20.27,21.03,22.13,23.05,25.21,,
31,20.13,19.47,19.28,18.45,18.33,18.22,18.16,18.11,18.05,18,17.55,17.49,17.44,17.39,20.13,20.56,22.05,22.56,25.1,,
32,20,19.34,19.15,18.33,18.22,18.11,18.05,18,17.55,17.49,17.44,17.39,17.34,17.29,20.07,20.49,21.57,22.47,25,,
33,19.4,19.15,18.57,18.22,18.05,17.55,17.49,17.44,17.39,17.34,17.29,17.23,17.18,17.13,20,20.41,21.49,22.38,24.5,,
34,19.28,19.03,18.45,18.11,17.55,17.44,17.39,17.34,17.29,17.23,17.18,17.13,17.09,17.04,19.53,20.34,21.41,22.3,24.39,,
35,19.15,18.51,18.33,18,17.44,17.34,17.29,17.23,17.18,17.13,17.09,17.04,16.59,16.54,19.4,20.27,21.33,22.22,24.29,,
36,19.03,18.39,18.22,17.44,17.34,17.23,17.18,17.13,17.09,17.04,16.59,16.54,16.49,16.45,19.34,20.13,21.18,22.05,24.19,,
37,18.51,18.28,18.11,17.34,17.23,17.13,17.09,17.04,16.59,16.54,16.49,16.45,16.4,16.35,19.28,20.07,21.11,21.57,24.1,,
38,18.39,18.16,18,17.23,17.13,17.04,16.59,16.54,16.49,16.45,16.4,16.35,16.31,16.26,19.21,20,21.03,21.49,24,,
39,18.22,18,17.44,17.13,16.59,16.49,16.45,16.4,16.35,16.31,16.26,16.22,16.17,16.13,19.09,19.53,20.56,21.41,23.5,,
40,18.11,17.49,17.34,17.04,16.49,16.4,16.35,16.31,16.26,16.22,16.17,16.13,16.09,16.04,19.03,19.47,20.49,21.33,23.41,,
41,18,17.39,17.23,16.54,16.4,16.31,16.26,16.22,16.17,16.13,16.09,16.04,16,15.56,18.57,19.4,20.41,21.26,23.32,,
42,17.49,17.29,17.13,16.45,16.31,16.22,16.17,16.13,16.09,16.04,16,15.56,15.52,15.47,18.51,19.34,20.34,21.18,23.23,,
43,17.39,17.18,17.04,16.31,16.22,16.13,16.09,16.04,16,15.56,15.52,15.47,15.43,15.39,18.45,19.21,20.2,21.03,23.14,,
44,17.29,17.09,16.54,16.22,16.13,16.04,16,15.56,15.52,15.47,15.43,15.39,15.35,15.31,18.33,19.15,20.13,20.56,23.05,,
45,17.18,16.59,16.45,16.13,16.04,15.56,15.52,15.47,15.43,15.39,15.35,15.31,15.27,15.23,18.28,19.09,20.07,20.49,22.56,,
46,17.04,16.45,16.31,16.04,15.52,15.43,15.39,15.35,15.31,15.27,15.23,15.19,15.15,15.11,18.22,19.03,20,20.41,22.47,,
47,16.54,16.35,16.22,15.56,15.43,15.35,15.31,15.27,15.23,15.19,15.15,15.11,15.08,15.04,18.16,18.57,19.53,20.34,22.38,,
48,16.45,16.26,16.13,15.47,15.35,15.27,15.23,15.19,15.15,15.11,15.08,15.04,15,14.56,18.05,18.51,19.47,20.27,22.3,,
49,16.35,16.17,16.04,15.39,15.27,15.19,15.15,15.11,15.08,15.04,15,14.56,14.53,14.49,18,18.45,19.34,20.13,22.22,,
50,16.26,16.09,15.56,15.31,15.19,15.11,15.08,15.04,15,14.56,14.53,14.49,14.45,14.42,17.55,18.39,19.28,20.07,22.13,,
51,16.17,16,15.47,15.19,15.11,15.04,15,14.56,14.53,14.49,14.45,14.42,14.38,14.34,17.49,18.28,19.21,20,22.05,,
52,16.09,15.52,15.39,15.11,15.04,14.56,14.53,14.49,14.45,14.42,14.38,14.34,14.31,14.27,17.44,18.22,19.15,19.53,21.57,,
53,15.56,15.39,15.27,15.04,14.53,14.45,14.42,14.38,14.34,14.31,14.27,14.24,14.21,14.17,17.34,18.16,19.09,19.47,21.49,,
54,15.47,15.31,15.19,14.56,14.45,14.38,14.34,14.31,14.27,14.24,14.21,14.17,14.14,14.1,17.29,18.11,19.03,19.4,21.41,,
55,15.39,15.23,15.11,14.49,14.38,14.31,14.27,14.24,14.21,14.17,14.14,14.1,14.07,14.04,17.23,18.05,18.51,19.28,21.33,,
56,15.31,15.15,15.04,14.42,14.31,14.24,14.21,14.17,14.14,14.1,14.07,14.04,14,13.57,17.18,18,18.45,19.21,21.26,,
57,15.23,15.08,14.56,14.34,14.24,14.17,14.14,14.1,14.07,14.04,14,13.57,13.54,13.51,17.09,17.55,18.39,19.15,21.18,,
58,15.15,15,14.49,14.24,14.17,14.1,14.07,14.04,14,13.57,13.54,13.51,13.48,13.44,17.04,17.44,18.33,19.09,21.03,,
59,15.08,14.53,14.42,14.17,14.1,14.04,14,13.57,13.54,13.51,13.48,13.44,13.41,13.38,16.59,17.39,18.28,19.03,20.56,,
60,14.56,14.42,14.31,14.1,14,13.54,13.51,13.48,13.44,13.41,13.38,13.35,13.32,13.29,16.54,17.34,18.22,18.57,20.49,,
61,14.49,14.34,14.24,14.04,13.54,13.48,13.44,13.41,13.38,13.35,13.32,13.29,13.26,13.23,16.49,17.29,18.16,18.51,20.41,,
62,14.42,14.27,14.17,13.57,13.48,13.41,13.38,13.35,13.32,13.29,13.26,13.23,13.2,13.17,16.4,17.23,18.05,18.39,20.34,,
63,14.34,14.21,14.1,13.51,13.41,13.35,13.32,13.29,13.26,13.23,13.2,13.17,13.14,13.11,16.35,17.18,18,18.33,20.27,,
64,14.27,14.14,14.04,13.44,13.35,13.29,13.26,13.23,13.2,13.17,13.14,13.11,13.08,13.05,16.31,17.13,17.55,18.28,20.2,,
65,14.21,14.07,13.57,13.38,13.29,13.23,13.2,13.17,13.14,13.11,13.08,13.05,13.03,13,16.26,17.09,17.49,18.22,20.13,,
66,14.14,14,13.51,13.29,13.23,13.17,13.14,13.11,13.08,13.05,13.03,13,12.57,12.54,16.17,16.59,17.44,18.16,20.07,,
67,14.04,13.51,13.41,13.23,13.14,13.08,13.05,13.03,13,12.57,12.54,12.51,12.49,12.46,16.13,16.54,17.39,18.11,20,,
68,13.57,13.44,13.35,13.17,13.08,13.03,13,12.57,12.54,12.51,12.49,12.46,12.43,12.41,16.09,16.49,17.29,18,19.53,,
69,13.51,13.38,13.29,13.11,13.03,12.57,12.54,12.51,12.49,12.46,12.43,12.41,12.38,12.35,16.04,16.45,17.23,17.55,19.47,,
70,13.44,13.32,13.23,13.05,12.57,12.51,12.49,12.46,12.43,12.41,12.38,12.35,12.33,"12,3",16,16.4,17.18,17.49,19.4,,
71,13.38,13.26,13.17,13,12.51,12.46,12.43,12.41,12.38,12.35,12.33,"12,3","12,27","12,25",15.52,16.35,17.13,17.44,19.34,,
72,13.32,13.2,13.11,12.54,12.46,12.41,12.38,12.35,12.33,"12,3","12,27","12,25","12,22","12,2",15.47,16.31,17.09,17.39,19.28,,
73,13.26,13.14,13.05,12.49,12.41,12.35,12.33,"12,3","12,27","12,25","12,22","12,2","12,17","12,15",15.43,16.26,17.04,17.34,19.21,,
74,13.17,13.05,12.57,12.41,12.33,"12,27","12,25","12,22","12,2","12,17","12,15","12,12","12,1","12,07",15.39,16.17,16.54,17.23,19.15,,
75,13.11,13,12.51,12.35,"12,27","12,22","12,2","12,17","12,15","12,12","12,1","12,07","12,05","12,02",15.31,16.13,16.49,17.18,19.09,,
76,13.05,12.54,12.46,"12,3","12,22","12,17","12,15","12,12","12,1","12,07","12,05","12,02",12,11.58,15.27,16.09,16.45,17.13,19.03,,
77,13,12.49,12.41,"12,25","12,17","12,12","12,1","12,07","12,05","12,02",12,11.58,11.55,11.53,15.23,16.04,16.4,17.09,18.57,,
